model,initialDens,initialTemp,NH2,zeta,radfield,Av,rout
42,567413.9384779083,140.5145,9.1996e+21,38.30451783938485,1.6089776076186257,5.749750000000001,0.0044
43,83849.40786218068,235.75050000000002,1.463272e+22,1.2171665258126476,328.73806915906664,9.14545,0.0505
44,20309.53593228223,65.7525,3.6700000000000005e+21,1.5543542321149004,44.13163321181783,2.29375,0.0331
45,13743.58396297344,267.5345,1.2778e+22,1.2079528978183112,5.4607211501097535,7.98625,0.2637
46,847422.5179233063,30.0535,1.2638320000000003e+22,9.437348655141378,8.3743286355529,7.898950000000001,0.0043
47,20021.656215890398,96.6955,9.21688e+21,62.899906518551504,54.18137222506853,5.76055,0.1234
48,437018.6790706137,117.63350000000001,4.0976799999999995e+21,3.416252794858609,554.561862988539,2.56105,0.002
49,467412.15286715125,200.0225,1.496824e+22,11.796413839996763,20.584958699953713,9.35515,0.0094
50,439035.86564094474,202.9805,1.26124e+22,2.6239164364505108,66.93449636867872,7.882750000000001,0.0082
51,295869.36525140045,178.5625,1.248568e+22,28.148159288178903,38.676752381296204,7.80355,0.012
52,23861.624108794924,290.5315,1.332664e+22,1.9945732947758423,7.612897806855838,8.32915,0.1593
53,16394.56885263571,171.1385,9.284560000000001e+21,10.438786133723454,3.857891417321454,5.80285,0.152
54,126969.67267809437,60.8515,6.485200000000001e+21,6.630556803827934,8.034336181471414,4.05325,0.0126
55,22136.043521669286,31.6485,6.503919999999999e+21,1.4023292735363926,2.975431798407548,4.06495,0.0719
56,27765.14846105511,94.23049999999999,6.909999999999999e+21,14.049148401847372,62.899906518551504,4.31875,0.0621
57,31702.97366952724,192.3665,4.3727199999999995e+21,1.0958471941902628,8.893034968131746,2.7329499999999998,0.0284
58,47435.11960856962,182.07150000000001,7.99864e+21,903.1294409622508,856.9391807817327,4.99915,0.0438
59,218927.3398228475,169.39849999999998,4.905519999999999e+21,897.5321207567841,1.9509673436559767,3.06595,0.005
60,29559.698495045912,145.7055,1.12732e+22,2.9164195444021677,21.074146752966985,7.045750000000001,0.1061
61,368213.74823089334,33.417500000000004,7.956880000000001e+21,7.853260434076577,879.7312108127434,4.973050000000001,0.0057
62,156063.017570255,71.7265,6.557200000000001e+21,1.6782242798796432,303.4240493932495,4.09825,0.0104
63,583579.4629417323,169.10850000000002,1.6770399999999997e+21,172.44475912793905,15.273902008197206,1.04815,0.0001
64,12288.531865785064,122.9405,7.0108e+21,25.412652626836003,18.17816327887535,4.38175,0.1428
65,22682.974262244737,253.29550000000003,2.5684e+21,28.265065746737687,6.778755971192468,1.60525,0.0139
66,54563.22101663905,181.2885,1.398904e+22,18.11548642859269,150.40074932558082,8.74315,0.0737
67,346019.04248294904,65.4045,4.3309600000000005e+21,723.0194825640336,22.659483169370098,2.70685,0.0027
68,12192.703139700403,250.5985,9.89656e+21,437.57247965184536,88.17592006982254,6.185350000000001,0.2206
69,426874.29129297374,229.7765,1.1119120000000002e+22,800.8478242124772,322.21815011779125,6.949450000000001,0.0073
70,68438.42399195384,215.7115,7.0396e+21,1.4995121878436415,4.1366616490848696,4.39975,0.0259
71,223305.79830264096,67.69550000000001,7.808559999999999e+21,71.03133874443998,39.6780207311673,4.88035,0.0091
72,77179.15155850127,159.42249999999999,5.20072e+21,212.74041397173698,166.705527467121,3.25045,0.0152
73,61560.196864489575,48.4685,1.2481360000000002e+22,63.642905742627235,50.286336823287954,7.8008500000000005,0.0574
74,230621.61016970623,280.6135,1.3644880000000002e+22,242.2423104287881,3.865894517917501,8.52805,0.017
75,497622.4899734699,87.5605,1.2838480000000002e+22,581.6342869858953,52.777644077542355,8.02405,0.0074
76,23621.09357083574,190.5975,9.430000000000002e+21,111.75063510291106,4.205813396469529,5.893750000000001,0.1075
77,87196.69012870743,250.48250000000002,1.1519440000000002e+22,25.3250318370157,14.34333031591463,7.199650000000001,0.037
78,142659.27086477453,212.37650000000002,9.883600000000002e+21,227.0126194776191,1.550065320732753,6.177250000000001,0.0189
79,954333.1283085364,75.26450000000001,6.730000000000002e+21,3.7501617509292706,128.75081890414836,4.206250000000001,0.0018
80,28411.881849832444,179.4325,1.3690960000000002e+22,2.4828472404879784,640.250608650242,8.55685,0.138
81,797810.9633536672,103.13350000000001,7.50904e+21,3.495022693464608,1.4526132457954812,4.69315,0.0025
82,71597.85310819614,236.6785,8.158480000000001e+21,8.299463131146982,6.192271646521107,5.09905,0.0298
83,59717.27748672404,187.92950000000002,9.44728e+21,22.164094848433006,23.35877158941347,5.90455,0.0427
84,10029.978451983308,96.46350000000001,1.146616e+22,522.5766494133493,4.365660908756387,7.16635,0.3189
85,189801.6571875723,50.237500000000004,1.579048e+22,858.123904201202,260.4653759136251,9.86905,0.0243
86,72493.6555587399,188.74150000000003,9.434320000000001e+21,590.5409250299413,14.06857143151919,5.896450000000001,0.0351
87,484953.39049834217,192.80150000000003,3.68008e+21,3.6278556630408123,14.653791232376879,2.30005,0.0015
88,26393.6832236573,256.5435,1.35988e+22,158.61709802832465,4.658541835776892,8.49925,0.1474
89,771791.5155850127,87.1545,1.186504e+22,4.916431584090657,17.854594858735663,7.415649999999999,0.0044
90,674994.136121949,202.83550000000002,3.20488e+21,698.9562618161002,149.15918440666925,2.00305,0.0009
91,20403.280490797206,293.1125,1.234024e+22,255.8291335775583,6.755383363817835,7.71265,0.1707
92,76050.13686927006,222.87450000000004,1.3004079999999998e+22,3.1619136104551573,2.4101828952743305,8.12755,0.0487
93,51368.868542272474,104.5545,9.833199999999998e+21,786.049688623716,1.2435120555305044,6.14575,0.052
94,828895.9162731059,95.99950000000001,1.371688e+22,12.152062653716781,1.3241890735173842,8.57305,0.0048
95,10599.856845091666,99.3055,1.451032e+22,7.268587116950582,26.10658106161556,9.068950000000001,0.3948
96,411055.06128117506,162.38049999999998,1.355848e+22,111.05803882660231,121.32491619522936,8.47405,0.0095
97,406162.6650090735,55.283500000000004,1.569544e+22,475.3899540834218,9.372382403964622,9.80965,0.0113
98,45404.61526048465,127.14550000000001,1.0558959999999998e+22,4.58828092042677,2.1181172639485513,6.599349999999999,0.064
99,104351.81327286224,67.81150000000001,2.43448e+21,5.924476757208291,55.20138826753467,1.52155,0.0027
100,131371.1494960063,108.6725,1.5496720000000002e+22,1.6156601004978706,12.202533258010515,9.685450000000001,0.0344
101,156494.8319224869,259.6465,1.046824e+22,56.74792681823314,314.0870279115486,6.54265,0.0185
102,102636.06662641502,293.40250000000003,6.89848e+21,172.32567964175183,131.53762617636852,4.31155,0.0168
103,33861.017171303225,167.1365,3.7635999999999995e+21,47.28789695812789,65.20036095027508,2.3522499999999997,0.0208
104,99106.01186478316,40.7545,1.5122320000000002e+22,628.8542494715798,8.101212049620846,9.451450000000001,0.0443
105,32636.23111913169,41.1605,8.062e+21,5.7312585380792935,2.204702527598961,5.03875,0.0643
106,16846.124267740495,240.99950000000004,1.0312720000000002e+22,29.6039730379197,714.5785902403994,6.445450000000001,0.1677
107,17064.75274221604,196.8325,1.3578640000000002e+22,51.7308959249628,8.88689399846699,8.486650000000001,0.2276
108,42884.46534968205,72.3355,1.469464e+22,749.4626597473953,389.08993805029513,9.18415,0.099
109,19957.21793992635,21.9625,1.5603280000000002e+22,860.498266965658,6.044355506449431,9.75205,0.2275
110,353101.8557237586,72.88650000000001,4.4764000000000005e+21,14.960634055142975,152.17734401759927,2.79775,0.0027
111,16439.93136221323,153.01350000000002,1.394584e+22,8.202571033045356,708.1903424268504,8.71615,0.2434
112,717959.5885446745,244.07350000000002,1.368376e+22,35.698502625305835,1.5890955079691365,8.55235,0.0056
113,379053.05394288513,141.7905,7.038160000000001e+21,55.89204499447229,4.116707399200226,4.39885,0.0047
114,124997.11805783697,218.8725,1.017736e+22,4.243752036160833,5.4418930211778,6.36085,0.0223
115,394911.69934897503,60.3295,2.4172e+21,34.08395631464411,189.6924300120806,1.51075,0.0008
116,32923.045333340655,45.539500000000004,1.3251760000000003e+22,7.847837467196551,4.977943923773568,8.282350000000001,0.1148
117,648186.5274740793,101.97350000000002,1.5217360000000002e+22,898.152328168695,106.69645741055011,9.510850000000001,0.0069
118,14746.875033173488,132.2495,1.2034960000000002e+22,5.1957709809180495,17.76846863483261,7.521850000000001,0.2294
119,54764.610096189426,134.6565,1.139272e+22,999.6546718755379,419.227728530206,7.12045,0.058
120,525412.0151100801,48.613499999999995,1.28356e+22,71.52370446271671,68.9048830593012,8.02225,0.007
121,208401.096658845,231.7485,1.0574800000000002e+22,1.2774679115757157,2.320331308206577,6.609250000000001,0.0141
122,10906.866565159731,191.2355,1.21084e+22,66.84208679352282,2.8744185042258534,7.56775,0.3123
123,26031.548313741816,156.63850000000002,5.48152e+21,45.556463196318134,13.780024826179973,3.4259500000000003,0.0484
124,51015.24773855604,260.2555,1.290616e+22,1.012861352074707,20.713333609993484,8.06635,0.0719
125,19208.789617520164,157.1025,5.11576e+21,1.0778293362395401,531.3124589899795,3.19735,0.0594
126,38010.186455476694,229.2545,1.4799760000000002e+22,2.317127865407347,70.98228897706134,9.24985,0.1126
127,49034.302279189564,256.3405,1.8455200000000003e+21,4.237893124179655,16.953134204668533,1.15345,0.0017
128,62560.46959640031,164.41049999999998,1.033576e+22,11.530549379709145,578.8286246212775,6.45985,0.0453
129,365342.33488345525,146.3435,6.4924e+21,1.2818877578409729,2.5365883879579205,4.05775,0.0044
130,11909.677459951863,39.39149999999999,3.49144e+21,48.983521048493465,264.45391455066266,2.18215,0.0516
131,224646.67759918634,290.0675,6.228880000000001e+21,302.37786758575743,145.79747409393312,3.89305,0.0068
132,56350.78884001389,144.63250000000002,1.07332e+22,69.81520217281864,116.47963471353533,6.70825,0.0526
133,41409.50127434675,249.49650000000003,1.5878319999999998e+22,505.1844800793299,9.359442919496427,9.92395,0.1118
134,86716.15240918307,58.212500000000006,6.45208e+21,7.968012376607487,5.904049636106009,4.0325500000000005,0.0182
135,454883.30733814504,75.8735,1.068856e+22,2.5612383736480764,2.6751614655805334,6.68035,0.0066
136,72393.57102423042,160.4375,3.32584e+21,983.8978238171185,45.71408168668646,2.07865,0.0078
137,215129.5159289197,93.1865,6.387280000000001e+21,5.9861831480023815,282.0005789946889,3.9920500000000003,0.0073
138,331207.37601979764,264.34450000000004,4.67224e+21,21.81473793078471,403.3202242600667,2.92015,0.0031
139,280866.5372767918,299.4055,8.15416e+21,75.2748675461873,45.3680382046883,5.09635,0.0077
140,431022.5580049957,101.6545,3.11128e+21,218.09715480001225,349.58275448383534,1.94455,0.0012
141,12425.103069290079,24.688499999999998,1.91464e+21,21.724510517951924,15.604505118561198,1.19665,0.0083
142,372820.6849429569,174.73450000000003,1.2449680000000002e+22,12.736497069174769,54.40640123253716,7.7810500000000005,0.0095
143,41257.223711672,104.61250000000001,1.516408e+22,40.22999698282653,13.981378726283282,9.47755,0.1066
144,95873.81298845328,294.9975,1.400632e+22,8.051003213724854,300.91927028164224,8.75395,0.042
145,27384.196342643612,20.164499999999997,7.288720000000001e+21,62.51007212526325,4.408085402789316,4.55545,0.0674
146,188581.89694904053,255.9925,1.39372e+22,4.150973874366354,36.12018782675271,8.71075,0.0213
147,867161.5240918306,240.3615,1.4655760000000002e+22,31.76508340559422,21.24956284557007,9.15985,0.005
148,12075.357577096696,90.4895,1.589992e+22,818.7475246818966,399.1627444840503,9.93745,0.3838
149,25089.961794653987,133.6995,1.215736e+22,1.3528511027866503,54.935110193834035,7.598350000000001,0.1365
150,176481.83062321576,205.2425,4.0717600000000005e+21,192.73030114582983,7.104769619776193,2.5448500000000003,0.0046
151,72127.35394337606,266.9255,5.570799999999999e+21,58.70160827816688,321.1071677570619,3.48175,0.0179
152,438833.72870036523,293.89549999999997,7.068399999999999e+21,17.86693263675158,14.59318203893692,4.41775,0.0041
153,945583.7495975452,36.2015,4.14808e+21,12.363743882931523,142.2165044895633,2.59255,0.001
154,11347.494998601087,236.35950000000003,1.117816e+22,940.6975219974388,7.436181819272591,6.98635,0.2736
155,59992.919915599574,227.05050000000003,7.455760000000001e+21,22.333150881274577,1.050630489597185,4.6598500000000005,0.0317
156,28966.76526487098,235.31550000000001,7.974160000000001e+21,97.60004097619328,14.373085200897968,4.98385,0.0714
157,16668.633588877485,229.5445,1.0289680000000002e+22,70.25059387940313,48.679936158372364,6.431050000000001,0.169
158,12069.797949676542,108.2955,1.3266160000000003e+22,14.402901811656337,29.747467587882532,8.291350000000001,0.3133
159,658718.7112819279,97.6235,3.52744e+21,75.22288746517151,4.5661481689972705,2.20465,0.001
160,13264.7784274652,64.6505,5.641360000000001e+21,30.11965548466797,18.43104672023213,3.52585,0.0988
161,51109.30790373907,12.5955,1.1712400000000002e+22,104.29176082658688,2.2477603184951818,7.320250000000001,0.0642
162,467627.4536892873,33.6495,8.14408e+21,1.2188492656393048,5.9162974414614595,5.09005,0.0046
163,54013.211476463475,256.7755,7.48024e+21,1.7109999624107075,858.716879977128,4.67515,0.0354
164,404669.05946508737,100.6105,1.035736e+22,10.381258371191429,2.6899858778072625,6.47335,0.0071
165,112901.57487941928,155.71050000000002,1.506904e+22,5.899972671397733,9.701748228587293,9.41815,0.0388
166,88084.60273622606,281.62850000000003,7.297360000000001e+21,36.47119554928354,135.0361352809292,4.56085,0.0211
167,621012.0110685405,47.6275,1.113784e+22,76.69198876956044,165.21519983081427,6.96115,0.0051
168,44967.630117690685,231.19750000000002,1.577752e+22,4.148107473330822,1.111859727494867,9.86095,0.1023
169,14652.1042494269,184.94250000000002,1.4065360000000002e+22,326.2496091064981,115.04029852044924,8.79085,0.2758
170,44719.81517887507,105.1345,3.93784e+21,4.795677831846299,141.43275461734592,2.46115,0.017
171,213255.38179462007,234.30050000000003,1.166776e+22,34.34393076780824,21.426439059235456,7.292350000000001,0.0154
172,90510.71590275188,251.1205,3.62104e+21,2.084730882794212,745.8474341233422,2.26315,0.0073
173,71862.11583804585,117.2565,1.197736e+22,171.13939800726828,1.1557130041198354,7.48585,0.0469
174,120309.52163757282,161.4525,3.94216e+21,367.91712255227503,1.1669439587156718,2.46385,0.0064
175,183527.01456751022,282.99150000000003,8.91448e+21,606.2475548581455,73.52753389005397,5.57155,0.013
176,53864.17345623528,101.9445,2.95144e+21,486.0153657121937,19.886117446059295,1.8446500000000001,0.0082
177,92448.52788265348,225.9195,1.2386320000000002e+22,65.83396314290805,6.0360106864426335,7.74145,0.0379
178,32396.642243484497,288.9655,1.527064e+22,40.53685019463842,1.1110919472171013,9.54415,0.1368
179,957414.4987514851,161.82950000000002,1.5842320000000002e+22,21.337817680025317,92.48046398783187,9.90145,0.0049
180,15286.21628027268,154.7825,1.187368e+22,1.252131669312668,22.39494499003423,7.42105,0.2179
181,81639.43679645647,263.12649999999996,9.83896e+21,23.76566658525858,1.5203724803055865,6.14935,0.0328
182,113788.9264346637,169.4565,1.110328e+22,10.971095614345968,5.106813526091004,6.9395500000000006,0.0272
183,326061.85877894,228.12350000000004,1.1626e+22,196.4943196028415,986.6201933321307,7.26625,0.0101
184,46163.63515404674,187.95850000000002,1.4853039999999998e+22,56.98361537914233,39.377668630763885,9.28315,0.0931
185,442282.7487168864,272.2035,1.199464e+22,576.4345454698871,17.646151357116263,7.49665,0.0077
186,109219.45371850509,33.6205,2.5396e+21,17.48839685766123,1.097362209332799,1.58725,0.0029
187,302203.85498282703,189.3795,1.0109680000000003e+22,35.208700807091034,27.685348835848018,6.318550000000001,0.0092
188,140961.33365221668,236.41750000000002,2.77432e+21,49.28899919881133,9.56202775595793,1.73395,0.0028
189,698393.1965408849,63.2005,1.4998480000000002e+22,2.697428861593062,12.227847112296825,9.37405,0.0063
190,66542.63586443716,49.9185,1.92328e+21,27.230147886951947,438.1774261591177,1.20205,0.0017
191,29113.874126187555,204.80750000000003,2.98312e+21,447.97110286470377,160.7126269611811,1.86445,0.0155
192,55628.83949883733,70.2475,1.3675119999999998e+22,30.24475006792915,3.5046931521287497,8.546949999999999,0.0704
193,20830.51465021745,129.2335,1.70152e+21,910.0180362996922,189.16901391723115,1.06345,0.0017
194,766478.5401625911,289.0235,1.589128e+22,180.11504876186353,158.94614528612814,9.93205,0.0061
195,272834.948479012,127.75450000000001,7.0828e+21,1.2315441908093836,65.92497898123244,4.42675,0.0066
196,154561.0288489202,228.23950000000002,9.13192e+21,562.2765869794239,111.9051310082403,5.70745,0.0159
197,255681.90886896872,12.2475,2.59144e+21,2.9529085683222127,45.93566416043729,1.61965,0.0014
198,96538.37851164906,79.4405,1.136968e+22,78.94961200043646,240.2425893113525,7.10605,0.0329
199,624453.3502805028,17.3225,8.92888e+21,7.492901094589347,76.79801589169313,5.580550000000001,0.0039
200,89063.54963869877,169.2245,1.35268e+22,360.8693522007629,151.54792696541946,8.45425,0.0435
201,285430.251378658,201.4435,7.546479999999999e+21,77.97403344319072,115.35860616795968,4.71655,0.0069
202,45237.64623324996,21.0925,1.195864e+22,15.305587341205003,61.73763658780995,7.474150000000001,0.0743
203,10339.511009823713,198.5435,2.03416e+21,810.8676978860349,7.995580497438664,1.27135,0.0137
204,110382.44256712194,154.0575,5.14168e+21,50.25161224724725,23.23004226707452,3.21355,0.0105
205,192442.0612541697,280.72950000000003,1.5665199999999998e+22,3.4661711246628304,20.162760896656337,9.79075,0.0238
206,556544.6342582577,37.01350000000001,5.518959999999999e+21,140.26522089623518,63.86310059582685,3.44935,0.0024
207,16177.075038368559,161.8005,2.59432e+21,3.5583609534600957,102.93190251051665,1.62145,0.02
208,51179.96682024611,49.8025,3.4424800000000005e+21,922.0405051772067,328.0575219208953,2.1515500000000003,0.0118
209,33381.05051659896,273.9725,3.64696e+21,20.218549703455984,2.470870589152945,2.27935,0.02
210,188668.76212189544,162.3225,1.124872e+22,1.3888329129940804,831.2851071713847,7.03045,0.0167
211,425696.4220731748,132.6845,3.3186400000000005e+21,592.1749062958322,264.0888102290089,2.0741500000000004,0.0014
212,453210.53854810423,189.93050000000002,1.117672e+22,20.051644670498057,7.847837467196551,6.98545,0.0069
213,11048.415538712981,144.8935,4.84504e+21,199.50326151285657,8.795286685349938,3.02815,0.0953
214,159257.53888710355,37.3905,3.1732000000000005e+21,765.1560209006901,1.7444157532862024,1.9832500000000002,0.0033
215,130948.34079858076,235.3735,1.0263760000000002e+22,9.721874266008227,131.90158065915236,6.41485,0.0215
216,170255.0490002502,22.8615,1.502296e+22,9.327172310326791,1.510949676421812,9.38935,0.0256
217,364334.25006849726,139.1225,1.2534640000000003e+22,12.118531609920423,12.010193375165224,7.834150000000001,0.0098
218,659933.2342635639,252.6575,1.0894480000000002e+22,875.4876013757083,35.160091774979186,6.809050000000001,0.0047
219,65358.18751130741,198.7465,5.578000000000001e+21,128.92881766281457,2.2774560249485436,3.48625,0.0198
220,19911.31761238511,262.8075,1.07548e+22,91.33768500077163,204.95098033339576,6.72175,0.1491
221,291944.29974027036,33.7655,1.1242960000000002e+22,2.1669555356267893,7.799198969510598,7.0268500000000005,0.0108
222,15034.881171689867,207.12750000000003,5.6644e+21,1.09812050216716,1.0542655126013116,3.54025,0.0877
223,58870.80847020434,55.950500000000005,1.315672e+22,474.73363206602306,686.9893428901242,8.22295,0.0637
224,362660.28624488757,144.5745,4.997679999999999e+21,67.30541400453909,355.91803906863674,3.12355,0.0031
225,53616.69005949895,221.25050000000002,4.52104e+21,571.6760524908738,75.95388627774643,2.82565,0.0178
226,15728.959710650157,240.7675,1.3863760000000002e+22,2.087613035408455,235.96630936594806,8.664850000000001,0.2528
227,72360.24022802505,262.2565,1.091032e+22,326.9264058741255,7.021824973344143,6.818950000000001,0.0418
228,26946.353323504758,176.3295,4.5973600000000005e+21,25.06397796132044,1.7015707051897098,2.8733500000000003,0.0361
229,516297.4736975891,261.0675,1.3362640000000002e+22,1.3603479296836927,49.73361178740555,8.351650000000001,0.0075
230,78324.92721912549,171.1095,7.608400000000001e+21,25.098629057152877,223.2800907523972,4.75525,0.025
231,303040.0297788368,155.50750000000002,2.99032e+21,13.488075864401674,1.0579131122366816,1.86895,0.0016
232,52783.7206781577,196.6875,1.593016e+22,4.023926134851949,49.80236879600163,9.95635,0.0881
233,39400.34276447458,181.8685,3.08968e+21,117.85553943268224,6.930267529032996,1.9310500000000002,0.0124
234,532475.9536129955,97.01450000000001,3.7074399999999995e+21,1.443610392934482,24.22980952042897,2.31715,0.0014
235,18017.72690402519,55.1675,1.59964e+22,246.97329731617504,2.109356570081457,9.99775,0.259
236,11063.690037685932,44.2635,9.59272e+21,59.64169809240745,2.460650880742456,5.99545,0.2342
237,470868.892344274,95.33250000000001,1.43404e+22,15.701820200413403,1.823265859837542,8.96275,0.0089
238,229773.5319360636,291.5175,1.227976e+22,108.93062614216548,14.674050184291264,7.67485,0.0152
239,459303.759260818,67.92750000000001,1.512664e+22,1.9685660909429095,4.07145838348973,9.45415,0.0096
240,17542.843942496536,87.2415,9.489040000000002e+21,45.71408168668646,73.73097891445674,5.930650000000001,0.1458
241,282162.9583090804,152.1725,1.112632e+22,41.18603649612429,143.8964235599572,6.953950000000001,0.011
242,33907.83022519269,236.4755,1.98232e+21,17.74393753761374,3.114225094958217,1.23895,0.0038
243,705504.8440506522,110.5865,2.45896e+21,2.3672820224134354,2.7520099514253915,1.53685,0.0005
244,714331.8261560517,32.6055,3.4021600000000005e+21,3.541196285505972,3.7631367448674817,2.1263500000000004,0.0009
245,18633.738652568332,142.0225,1.345624e+22,1.5836164339994594,42.54514420319618,8.41015,0.2063
246,471519.8713364476,186.79850000000002,3.08536e+21,5.374647673065681,82.57526954413173,1.92835,0.0011
247,95038.5934011676,10.4495,3.03064e+21,48.21142852470281,7.144140713810939,1.89415,0.005
248,36066.167888195974,115.2265,1.118968e+22,272.99205011346277,76.63903011391011,6.993550000000001,0.0863
249,592788.814195578,297.6655,9.717999999999998e+21,2.563008225652556,1.0928234358942777,6.0737499999999995,0.0045
250,429239.8159704706,168.4125,9.29176e+21,198.67810087168286,214.95621186583202,5.8073500000000005,0.0059
251,90011.9147103187,262.57550000000003,1.5632080000000002e+22,1.097362209332799,56.396220514583426,9.770050000000001,0.0506
252,305281.157716267,272.8125,7.936720000000002e+21,1.4013609132904645,2.2869148785692825,4.960450000000001,0.0068
253,115000.57186992351,80.28150000000001,9.63592e+21,34.367662910562515,1.0830537240385132,6.02245,0.0227
254,10002.302850208242,229.8925,1.3375600000000003e+22,247.48563733022664,6.8968376037036325,8.359750000000002,0.3816
255,482280.8303816475,227.10850000000002,1.3506640000000002e+22,2.834980003836708,299.2609153637129,8.441650000000001,0.0081
256,39219.31463326498,85.93650000000001,1.320136e+22,13.761000163130124,2.391938449568313,8.25085,0.096
257,48250.29800597104,118.3585,1.520296e+22,71.67207862359824,297.4061876886999,9.50185,0.0915
258,25032.25648383174,231.95150000000004,1.4520400000000002e+22,399.71458930825133,181.11315663887876,9.07525,0.1674
259,65720.37002870903,34.055499999999995,1.1474800000000003e+22,4.5598441578328055,209.38713761226302,7.171750000000001,0.0488
260,87478.23259612857,120.4465,6.79192e+21,109.9132374439472,591.7659876140968,4.24495,0.0193
261,711377.2954721317,107.6285,5.527599999999999e+21,236.29253416600508,96.32743586991879,3.4547499999999998,0.0019
262,130406.72851598129,121.63550000000001,1.4902e+22,801.4012214056278,761.4650943185826,9.31375,0.0332
263,554242.723383399,89.0975,1.023064e+22,975.1018940095366,260.64536117872245,6.394150000000001,0.0051
264,38432.62071909512,295.8675,1.3983279999999998e+22,186.9605599046493,504.4870238241525,8.73955,0.1045
