model,initialDens,initialTemp,NH2,zeta,radfield,Av,rout
119,54764.610096189400,134.6565,1.139272E+22,999.6546718755380,419.227728530206,7.12045,0.058
120,525412.0151100800,48.613500000000000,1.28356E+22,71.52370446271670,68.9048830593012,8.02225,0.007
121,208401.096658845,231.7485,1.05748E+22,1.2774679115757200,2.320331308206580,6.609250000000000,0.0141
122,10906.866565159700,191.2355,1.21084E+22,66.84208679352280,2.8744185042258500,7.56775,0.3123
123,26031.548313741800,156.63850000000000,5.48152E+21,45.556463196318100,13.780024826180000,3.4259500000000000,0.0484
124,51015.24773855600,260.2555,1.290616E+22,1.012861352074710,20.713333609993500,8.06635,0.0719
125,19208.789617520200,157.1025,5.11576E+21,1.0778293362395400,531.3124589899800,3.19735,0.0594
126,38010.186455476700,229.2545,1.479976E+22,2.317127865407350,70.98228897706130,9.24985,0.1126
127,49034.302279189600,256.3405,1.84552E+21,4.237893124179660,16.953134204668500,1.15345,0.0017
128,62560.46959640030,164.41050000000000,1.033576E+22,11.530549379709100,578.8286246212780,6.45985,0.0453
129,365342.33488345500,146.3435,6.4924E+21,1.2818877578409700,2.5365883879579200,4.05775,0.0044
130,11909.677459951900,39.39150000000000,3.49144E+21,48.983521048493500,264.45391455066300,2.18215,0.0516
131,224646.67759918600,290.0675,6.22888E+21,302.37786758575700,145.79747409393300,3.89305,0.0068
132,56350.78884001390,144.63250000000000,1.07332E+22,69.81520217281860,116.47963471353500,6.70825,0.0526
133,41409.50127434680,249.49650000000000,1.587832E+22,505.1844800793300,9.359442919496430,9.92395,0.1118
134,86716.15240918310,58.212500000000000,6.45208E+21,7.968012376607490,5.904049636106010,4.0325500000000000,0.0182
135,454883.30733814500,75.8735,1.068856E+22,2.5612383736480800,2.6751614655805300,6.68035,0.0066
136,72393.57102423040,160.4375,3.32584E+21,983.8978238171190,45.71408168668650,2.07865,0.0078
137,215129.5159289200,93.1865,6.38728E+21,5.9861831480023800,282.0005789946890,3.9920500000000000,0.0073
138,331207.37601979800,264.34450000000000,4.67224E+21,21.81473793078470,403.3202242600670,2.92015,0.0031
139,280866.5372767920,299.4055,8.15416E+21,75.2748675461873,45.3680382046883,5.09635,0.0077
140,431022.5580049960,101.6545,3.11128E+21,218.09715480001200,349.58275448383500,1.94455,0.0012
141,12425.103069290100,24.688500000000000,1.91464E+21,21.724510517951900,15.604505118561200,1.19665,0.0083
142,372820.6849429570,174.73450000000000,1.244968E+22,12.736497069174800,54.40640123253720,7.7810500000000000,0.0095
143,41257.223711672,104.61250000000000,1.516408E+22,40.22999698282650,13.981378726283300,9.47755,0.1066
144,95873.81298845330,294.9975,1.400632E+22,8.051003213724850,300.91927028164200,8.75395,0.042
145,27384.196342643600,20.164500000000000,7.28872E+21,62.51007212526330,4.408085402789320,4.55545,0.0674
146,188581.89694904100,255.9925,1.39372E+22,4.150973874366350,36.12018782675270,8.71075,0.0213
147,867161.5240918310,240.3615,1.465576E+22,31.76508340559420,21.24956284557010,9.15985,0.005
148,12075.357577096700,90.4895,1.589992E+22,818.7475246818970,399.1627444840500,9.93745,0.3838
149,25089.961794654000,133.6995,1.215736E+22,1.3528511027866500,54.935110193834000,7.598350000000000,0.1365
150,176481.83062321600,205.2425,4.07176E+21,192.73030114583000,7.104769619776190,2.5448500000000000,0.0046
151,72127.35394337610,266.9255,5.5708E+21,58.70160827816690,321.1071677570620,3.48175,0.0179
152,438833.72870036500,293.89550000000000,7.0684E+21,17.86693263675160,14.59318203893690,4.41775,0.0041
153,945583.7495975450,36.2015,4.14808E+21,12.363743882931500,142.2165044895630,2.59255,0.001
154,11347.494998601100,236.35950000000000,1.117816E+22,940.6975219974390,7.436181819272590,6.98635,0.2736
155,59992.919915599600,227.05050000000000,7.45576E+21,22.333150881274600,1.050630489597190,4.6598500000000000,0.0317
156,28966.76526487100,235.31550000000000,7.97416E+21,97.60004097619330,14.373085200898000,4.98385,0.0714
157,16668.633588877500,229.5445,1.028968E+22,70.25059387940310,48.679936158372400,6.431050000000000,0.169
158,12069.797949676500,108.2955,1.326616E+22,14.402901811656300,29.747467587882500,8.291350000000000,0.3133
159,658718.7112819280,97.6235,3.52744E+21,75.22288746517150,4.5661481689972700,2.20465,0.001
160,13264.7784274652,64.6505,5.64136E+21,30.11965548466800,18.43104672023210,3.52585,0.0988
161,51109.30790373910,12.5955,1.17124E+22,104.29176082658700,2.2477603184951800,7.320250000000000,0.0642
162,467627.4536892870,33.6495,8.14408E+21,1.2188492656393000,5.9162974414614600,5.09005,0.0046
163,54013.211476463500,256.7755,7.48024E+21,1.7109999624107100,858.716879977128,4.67515,0.0354
164,404669.05946508700,100.6105,1.035736E+22,10.381258371191400,2.6899858778072600,6.47335,0.0071
165,112901.57487941900,155.71050000000000,1.506904E+22,5.899972671397730,9.701748228587290,9.41815,0.0388
166,88084.60273622610,281.62850000000000,7.29736E+21,36.47119554928350,135.0361352809290,4.56085,0.0211
167,621012.0110685410,47.6275,1.113784E+22,76.69198876956040,165.21519983081400,6.96115,0.0051
168,44967.630117690700,231.19750000000000,1.577752E+22,4.148107473330820,1.111859727494870,9.86095,0.1023
169,14652.1042494269,184.94250000000000,1.406536E+22,326.2496091064980,115.04029852044900,8.79085,0.2758
170,44719.81517887510,105.1345,3.93784E+21,4.795677831846300,141.43275461734600,2.46115,0.017
171,213255.38179462000,234.30050000000000,1.166776E+22,34.34393076780820,21.426439059235500,7.292350000000000,0.0154
172,90510.71590275190,251.1205,3.62104E+21,2.084730882794210,745.8474341233420,2.26315,0.0073
173,71862.11583804590,117.2565,1.197736E+22,171.13939800726800,1.1557130041198400,7.48585,0.0469
174,120309.52163757300,161.4525,3.94216E+21,367.91712255227500,1.1669439587156700,2.46385,0.0064
175,183527.01456751000,282.99150000000000,8.91448E+21,606.2475548581460,73.52753389005400,5.57155,0.013
176,53864.17345623530,101.9445,2.95144E+21,486.0153657121940,19.886117446059300,1.8446500000000000,0.0082
177,92448.52788265350,225.9195,1.238632E+22,65.83396314290810,6.0360106864426300,7.74145,0.0379
178,32396.642243484500,288.9655,1.527064E+22,40.53685019463840,1.1110919472171000,9.54415,0.1368
179,957414.4987514850,161.82950000000000,1.584232E+22,21.337817680025300,92.48046398783190,9.90145,0.0049
180,15286.21628027270,154.7825,1.187368E+22,1.252131669312670,22.39494499003420,7.42105,0.2179
181,81639.43679645650,263.12650000000000,9.83896E+21,23.76566658525860,1.5203724803055900,6.14935,0.0328
182,113788.9264346640,169.4565,1.110328E+22,10.971095614346000,5.106813526091000,6.9395500000000000,0.0272
183,326061.85877894,228.12350000000000,1.1626E+22,196.4943196028420,986.6201933321310,7.26625,0.0101
184,46163.63515404670,187.95850000000000,1.485304E+22,56.98361537914230,39.377668630763900,9.28315,0.0931
185,442282.7487168860,272.2035,1.199464E+22,576.4345454698870,17.646151357116300,7.49665,0.0077
186,109219.45371850500,33.6205,2.5396E+21,17.48839685766120,1.097362209332800,1.58725,0.0029
187,302203.85498282700,189.3795,1.010968E+22,35.208700807091000,27.685348835848000,6.318550000000000,0.0092
188,140961.33365221700,236.41750000000000,2.77432E+21,49.28899919881130,9.56202775595793,1.73395,0.0028
189,698393.1965408850,63.2005,1.499848E+22,2.697428861593060,12.227847112296800,9.37405,0.0063
190,66542.63586443720,49.9185,1.92328E+21,27.230147886951900,438.1774261591180,1.20205,0.0017
191,29113.874126187600,204.80750000000000,2.98312E+21,447.97110286470400,160.7126269611810,1.86445,0.0155
192,55628.83949883730,70.2475,1.367512E+22,30.24475006792920,3.5046931521287500,8.546950000000000,0.0704
193,20830.51465021750,129.2335,1.70152E+21,910.0180362996920,189.16901391723100,1.06345,0.0017
194,766478.5401625910,289.0235,1.589128E+22,180.11504876186400,158.94614528612800,9.93205,0.0061
195,272834.948479012,127.75450000000000,7.0828E+21,1.2315441908093800,65.92497898123240,4.42675,0.0066
196,154561.0288489200,228.23950000000000,9.13192E+21,562.2765869794240,111.9051310082400,5.70745,0.0159
197,255681.90886896900,12.2475,2.59144E+21,2.9529085683222100,45.93566416043730,1.61965,0.0014
198,96538.37851164910,79.4405,1.136968E+22,78.94961200043650,240.2425893113530,7.10605,0.0329
199,624453.3502805030,17.3225,8.92888E+21,7.492901094589350,76.79801589169310,5.580550000000000,0.0039
200,89063.54963869880,169.2245,1.35268E+22,360.8693522007630,151.54792696541900,8.45425,0.0435
201,285430.251378658,201.4435,7.54648E+21,77.97403344319070,115.35860616796000,4.71655,0.0069
202,45237.64623325000,21.0925,1.195864E+22,15.305587341205000,61.73763658781000,7.474150000000000,0.0743
203,10339.511009823700,198.5435,2.03416E+21,810.8676978860350,7.995580497438660,1.27135,0.0137
204,110382.44256712200,154.0575,5.14168E+21,50.25161224724730,23.23004226707450,3.21355,0.0105
205,192442.0612541700,280.72950000000000,1.56652E+22,3.4661711246628300,20.162760896656300,9.79075,0.0238
206,556544.6342582580,37.01350000000000,5.51896E+21,140.26522089623500,63.86310059582690,3.44935,0.0024
207,16177.075038368600,161.8005,2.59432E+21,3.5583609534601000,102.93190251051700,1.62145,0.02
208,51179.96682024610,49.8025,3.44248E+21,922.0405051772070,328.0575219208950,2.1515500000000000,0.0118
209,33381.05051659900,273.9725,3.64696E+21,20.218549703456000,2.470870589152950,2.27935,0.02
210,188668.76212189500,162.3225,1.124872E+22,1.3888329129940800,831.2851071713850,7.03045,0.0167
211,425696.4220731750,132.6845,3.31864E+21,592.1749062958320,264.0888102290090,2.0741500000000000,0.0014
212,453210.53854810400,189.93050000000000,1.117672E+22,20.051644670498100,7.847837467196550,6.98545,0.0069
213,11048.415538713000,144.8935,4.84504E+21,199.50326151285700,8.795286685349940,3.02815,0.0953
214,159257.53888710400,37.3905,3.1732E+21,765.1560209006900,1.7444157532862000,1.9832500000000000,0.0033
215,130948.34079858100,235.3735,1.026376E+22,9.721874266008230,131.90158065915200,6.41485,0.0215
216,170255.0490002500,22.8615,1.502296E+22,9.327172310326790,1.510949676421810,9.38935,0.0256
217,364334.25006849700,139.1225,1.253464E+22,12.118531609920400,12.010193375165200,7.834150000000000,0.0098
218,659933.2342635640,252.6575,1.089448E+22,875.4876013757080,35.160091774979200,6.809050000000000,0.0047
219,65358.18751130740,198.7465,5.578E+21,128.92881766281500,2.2774560249485400,3.48625,0.0198
220,19911.31761238510,262.8075,1.07548E+22,91.33768500077160,204.95098033339600,6.72175,0.1491
221,291944.29974027000,33.7655,1.124296E+22,2.1669555356267900,7.799198969510600,7.0268500000000000,0.0108
222,15034.881171689900,207.12750000000000,5.6644E+21,1.09812050216716,1.0542655126013100,3.54025,0.0877
223,58870.80847020430,55.950500000000000,1.315672E+22,474.73363206602300,686.9893428901240,8.22295,0.0637
224,362660.28624488800,144.5745,4.99768E+21,67.30541400453910,355.91803906863700,3.12355,0.0031
225,53616.69005949900,221.25050000000000,4.52104E+21,571.6760524908740,75.95388627774640,2.82565,0.0178
226,15728.959710650200,240.7675,1.386376E+22,2.087613035408460,235.96630936594800,8.664850000000000,0.2528
227,72360.24022802510,262.2565,1.091032E+22,326.9264058741260,7.021824973344140,6.818950000000000,0.0418
228,26946.353323504800,176.3295,4.59736E+21,25.06397796132040,1.7015707051897100,2.8733500000000000,0.0361
229,516297.4736975890,261.0675,1.336264E+22,1.3603479296836900,49.73361178740560,8.351650000000000,0.0075
230,78324.92721912550,171.1095,7.6084E+21,25.098629057152900,223.2800907523970,4.75525,0.025
231,303040.0297788370,155.50750000000000,2.99032E+21,13.488075864401700,1.0579131122366800,1.86895,0.0016
232,52783.7206781577,196.6875,1.593016E+22,4.023926134851950,49.80236879600160,9.95635,0.0881
233,39400.34276447460,181.8685,3.08968E+21,117.85553943268200,6.930267529033000,1.9310500000000000,0.0124
234,532475.9536129960,97.01450000000000,3.70744E+21,1.443610392934480,24.22980952042900,2.31715,0.0014
235,18017.72690402520,55.1675,1.59964E+22,246.97329731617500,2.109356570081460,9.99775,0.259
236,11063.690037685900,44.2635,9.59272E+21,59.64169809240750,2.460650880742460,5.99545,0.2342
237,470868.892344274,95.33250000000000,1.43404E+22,15.701820200413400,1.823265859837540,8.96275,0.0089
238,229773.5319360640,291.5175,1.227976E+22,108.93062614216500,14.674050184291300,7.67485,0.0152
239,459303.759260818,67.92750000000000,1.512664E+22,1.9685660909429100,4.07145838348973,9.45415,0.0096
240,17542.843942496500,87.2415,9.48904E+21,45.71408168668650,73.73097891445670,5.930650000000000,0.1458
241,282162.9583090800,152.1725,1.112632E+22,41.18603649612430,143.8964235599570,6.953950000000000,0.011
242,33907.83022519270,236.4755,1.98232E+21,17.74393753761370,3.114225094958220,1.23895,0.0038
243,705504.8440506520,110.5865,2.45896E+21,2.3672820224134400,2.7520099514253900,1.53685,0.0005
244,714331.8261560520,32.6055,3.40216E+21,3.541196285505970,3.7631367448674800,2.1263500000000000,0.0009
245,18633.738652568300,142.0225,1.345624E+22,1.5836164339994600,42.54514420319620,8.41015,0.2063
246,471519.8713364480,186.79850000000000,3.08536E+21,5.374647673065680,82.57526954413170,1.92835,0.0011
247,95038.5934011676,10.4495,3.03064E+21,48.21142852470280,7.144140713810940,1.89415,0.005
248,36066.167888196000,115.2265,1.118968E+22,272.99205011346300,76.63903011391010,6.993550000000000,0.0863
249,592788.814195578,297.6655,9.718E+21,2.563008225652560,1.0928234358942800,6.0737500000000000,0.0045
250,429239.8159704710,168.4125,9.29176E+21,198.67810087168300,214.95621186583200,5.8073500000000000,0.0059
251,90011.9147103187,262.57550000000000,1.563208E+22,1.097362209332800,56.396220514583400,9.770050000000000,0.0506
252,305281.157716267,272.8125,7.93672E+21,1.4013609132904600,2.2869148785692800,4.960450000000000,0.0068
253,115000.57186992400,80.28150000000000,9.63592E+21,34.367662910562500,1.0830537240385100,6.02245,0.0227
254,10002.302850208200,229.8925,1.33756E+22,247.48563733022700,6.8968376037036300,8.359750000000000,0.3816
255,482280.8303816480,227.10850000000000,1.350664E+22,2.834980003836710,299.2609153637130,8.441650000000000,0.0081
256,39219.31463326500,85.93650000000000,1.320136E+22,13.761000163130100,2.391938449568310,8.25085,0.096
257,48250.29800597100,118.3585,1.520296E+22,71.67207862359820,297.4061876887000,9.50185,0.0915
258,25032.25648383170,231.95150000000000,1.45204E+22,399.71458930825100,181.11315663887900,9.07525,0.1674
259,65720.37002870900,34.055500000000000,1.14748E+22,4.5598441578328100,209.38713761226300,7.171750000000000,0.0488
260,87478.23259612860,120.4465,6.79192E+21,109.9132374439470,591.7659876140970,4.24495,0.0193
261,711377.2954721320,107.6285,5.5276E+21,236.29253416600500,96.32743586991880,3.4547500000000000,0.0019
262,130406.72851598100,121.63550000000000,1.4902E+22,801.4012214056280,761.4650943185830,9.31375,0.0332
263,554242.723383399,89.0975,1.023064E+22,975.1018940095370,260.64536117872200,6.394150000000000,0.0051
264,38432.62071909510,295.8675,1.398328E+22,186.9605599046490,504.4870238241530,8.73955,0.1045
265,684069.1418893670,208.98350000000000,9.1492E+21,888.8940517036500,3.768339303383060,5.71825,0.0037
266,52492.83155466860,152.57850000000000,7.12312E+21,30.70789168047690,1.2247571965316000,4.45195,0.0342
267,92704.32584045280,265.3595,2.05432E+21,212.3000028518860,15.11645654704670,1.28395,0.0017
268,16730.156363986400,188.19050000000000,5.16328E+21,481.00545316072400,245.61223665090700,3.22705,0.0691
269,63929.30749102150,169.9205,3.1948E+21,44.6529339743858,53.69699718587870,1.99675,0.0082
270,18234.757831609400,245.66850000000000,8.67112E+21,4.317675506858410,17.561030613977900,5.41945,0.1258
271,570295.5725720630,186.2185,9.39256E+21,464.03421081974000,47.91262882803010,5.87035,0.0045
272,932609.8541742980,177.31550000000000,1.235896E+22,306.79621687839800,135.31626441310300,7.724350000000000,0.0038
